instrument,instrument_id,n_observations,n_channels,mean_impact,sum_impact,positive_frac,innovation_mean,innovation_std,innovation_abs_mean,innovation_rms,gradient_mean,gradient_abs_mean,gradient_rms,projection_mean,alignment_cosine,alignment_frac,target_variable,target_channel,p_idx,p_hpa,pair_idx,prev_bin,curr_bin,lead_step,ea,eb
radiosonde,7,1835,4,-0.0004882896901108325,-3.5840461254119873,0.08010899275541306,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.00022062136849854141,0.001054131193086505,0.009085089899599552,-0.0004882896901108325,-0.03489518165588379,0.08010899275541306,dewpoint_temperature,1,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-9.231846343027428e-05,-3.439047336578369,0.03986363112926483,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,8.911101031117141e-05,0.00039978785207495093,0.009108616970479488,-9.231846343027428e-05,-0.014222020283341408,0.03986363112926483,dewpoint_temperature,1,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,7.899801062194456e-07,0.8689781427383423,0.0035200000274926424,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,5.709028755518375e-06,1.3740091162617318e-05,0.0005742573994211853,7.899801062194456e-07,0.0011027040891349316,0.0035200000274926424,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-4.224661097396165e-06,-1.9010974168777466,0.00398222217336297,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,1.969206550711533e-06,2.8168737117084675e-05,0.0011140430578961968,-4.224661097396165e-06,-0.0027364015113562346,0.00398222217336297,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-2.9483464913937496e-06,-2.122809410095215,0.0036347222048789263,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,8.093914402707014e-06,2.7041327484766953e-05,0.0009355467045679688,-2.9483464913937496e-06,-0.002162251388654113,0.0036347222048789263,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-2.1501408298263414e-07,-0.10320676118135452,0.002456249902024865,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,-3.4839931686292402e-06,1.7753220163285732e-05,0.0006300473469309509,-2.1501408298263414e-07,-0.0007339133881032467,0.002456249902024865,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-8.549348535780155e-07,-0.07694413512945175,0.0007888888940215111,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-6.16634281414008e-07,1.3211317764216801e-06,0.00013059302000328898,-8.549348535780155e-07,-0.0047540669329464436,0.0007888888940215111,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-1.0897193760683876e-06,-0.059456177055835724,0.003628965700045228,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,1.8235887182527222e-06,3.236535485484637e-05,0.0010756412521004677,-1.0897193760683876e-06,-0.0007433669525198638,0.003628965700045228,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-0.00010315456165699288,-4.8761162757873535,0.037698328495025635,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-0.00011166672629769892,0.0003143206122331321,0.003724444191902876,-0.00010315456165699288,-0.02108018472790718,0.037698328495025635,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,4.269476903573377e-06,0.03133796155452728,0.06880109012126923,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.00016240437980741262,0.0006488208891823888,0.006416689604520798,4.269476903573377e-06,0.0004319970903452486,0.06880109012126923,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-1.737675665935967e-05,-0.647318959236145,0.037555031478405,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-6.475058034993708e-05,0.00011547932081157342,0.0014407240087166429,-1.737675665935967e-05,-0.01692439243197441,0.037555031478405,u_wind,2,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,-9.47520493355114e-06,-10.422725677490234,0.0033236362505704165,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,-1.4678419574920554e-05,9.24042469705455e-05,0.003477130550891161,-9.47520493355114e-06,-0.0021843230351805687,0.0033236362505704165,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-6.721970567014068e-05,-30.24886703491211,0.00407111132517457,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,-1.572203473187983e-05,0.00018524570623412728,0.005932599306106567,-6.721970567014068e-05,-0.00817601103335619,0.00407111132517457,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-2.3865195544203743e-05,-17.182941436767578,0.0035777778830379248,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,8.637867722427472e-06,0.0001762540778145194,0.0052674924954771996,-2.3865195544203743e-05,-0.0031085230875760317,0.0035777778830379248,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-3.27843781633419e-06,-1.5736501216888428,0.0025479167234152555,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,1.0531485713727307e-05,0.00016109181160572916,0.004610591568052769,-3.27843781633419e-06,-0.001529189758002758,0.0025479167234152555,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-9.517782473267289e-07,-0.08566004037857056,0.0009888889035210013,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-4.926708356833842e-07,4.851678568229545e-06,0.0005720610497519374,-9.517782473267289e-07,-0.0012082188623026013,0.0009888889035210013,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-3.641615330707282e-05,-1.9869017601013184,0.0033907003235071898,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,-4.279554559616372e-05,0.00024948964710347354,0.006500224117189646,-3.641615330707282e-05,-0.004110757261514664,0.0033907003235071898,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,0.0005441235261969268,25.720718383789062,0.038946475833654404,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,0.000422061508288607,0.002206257078796625,0.026522429659962654,0.0005441235261969268,0.015614625066518784,0.038946475833654404,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.0006644829991273582,-4.877305030822754,0.06675749272108078,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.000866645306814462,0.004581229295581579,0.04141530767083168,-0.0006644829991273582,-0.010416939854621887,0.06675749272108078,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-3.848419146379456e-05,-1.4336130619049072,0.0338505320250988,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-4.3432311940705404e-05,0.00026524814893491566,0.0031240773387253284,-3.848419146379456e-05,-0.017285652458667755,0.0338505320250988,v_wind,3,1,925.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,-0.00012397138925734907,-136.3685302734375,0.005197272635996342,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,6.254061008803546e-05,0.00046347983879968524,0.01077849417924881,-0.00012397138925734907,-0.00921961572021246,0.005197272635996342,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-0.00022908228856977075,-103.08702850341797,0.005662222392857075,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,0.00013931700959801674,0.0007344819605350494,0.019287455826997757,-0.00022908228856977075,-0.008570507168769836,0.005662222392857075,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-0.00014981962158344686,-107.87012481689453,0.005656944587826729,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,1.9459830582491122e-05,0.0005357400514185429,0.015220440924167633,-0.00014981962158344686,-0.006753589026629925,0.005656944587826729,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-8.978587175079156e-06,-4.309721946716309,0.003212499897927046,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,0.0001024936864268966,0.0003536621807143092,0.011153037659823895,-8.978587175079156e-06,-0.0017312748823314905,0.003212499897927046,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,4.085021373612108e-06,0.36765193939208984,0.0019666666630655527,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,3.899865077983122e-06,1.3877233868697658e-05,0.0008064160356298089,4.085021373612108e-06,0.0036786417476832867,0.0019666666630655527,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,6.143905920907855e-05,3.3521766662597656,0.003995527978986502,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,0.0002361522347200662,0.001447402173653245,0.038947224617004395,6.143905920907855e-05,0.0011575083481147885,0.003995527978986502,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-0.001119823195040226,-52.934043884277344,0.04510260373353958,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-0.0007317397394217551,0.005168563220649958,0.04836103320121765,-0.001119823195040226,-0.01762387342751026,0.04510260373353958,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,0.0009657170157879591,7.088362693786621,0.11076294630765915,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,0.001222460065037012,0.006883929017931223,0.04999201372265816,0.0009657170157879591,0.012541990727186203,0.11076294630765915,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-0.00012435612734407187,-4.632514476776123,0.04805111140012741,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,0.000832039921078831,0.0019488093676045537,0.017740024253726006,-0.00012435612734407187,-0.009836443699896336,0.04805111140012741,temperature,0,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,-6.034534817445092e-05,-66.3798828125,0.005336363799870014,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,5.7480538089293987e-05,0.000375407311366871,0.008683230727910995,-6.034534817445092e-05,-0.005570726934820414,0.005336363799870014,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-0.00015561134205199778,-70.02510070800781,0.00538222212344408,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,9.81586636044085e-05,0.0005440068780444562,0.014254900626838207,-0.00015561134205199778,-0.007877110503613949,0.00538222212344408,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-6.921980093466118e-05,-49.8382568359375,0.0057638888247311115,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,-1.3837321603205055e-05,0.00041460664942860603,0.01187226828187704,-6.921980093466118e-05,-0.0040002744644880295,0.0057638888247311115,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,-5.639216396957636e-06,-2.7068238258361816,0.0033395832870155573,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,7.831446419004351e-05,0.0003001594450324774,0.009544537402689457,-5.639216396957636e-06,-0.0012706178240478039,0.0033395832870155573,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,8.454711860395037e-06,0.7609241008758545,0.0023444443941116333,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,7.904959602456074e-06,1.5257752238539979e-05,0.0009501682943664491,8.454711860395037e-06,0.006461755372583866,0.0023444443941116333,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-0.0001339256123173982,-7.30711555480957,0.00423379335552454,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,-3.8600755942752585e-05,0.0008286326774396002,0.020649151876568794,-0.0001339256123173982,-0.004759019706398249,0.00423379335552454,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-0.0010531148873269558,-49.780738830566406,0.04787391424179077,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-0.0007341201417148113,0.004846293944865465,0.04738713055849075,-0.0010531148873269558,-0.016914643347263336,0.04787391424179077,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,0.0014801847282797098,10.864556312561035,0.11430517584085464,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,0.0016328858910128474,0.008172654546797276,0.05630557984113693,0.0014801847282797098,0.017067963257431984,0.11430517584085464,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-6.587941606994718e-05,-2.4541399478912354,0.04644045978784561,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,0.0008813526947051287,0.0021188193932175636,0.019907614216208458,-6.587941606994718e-05,-0.004643609281629324,0.04644045978784561,dewpoint_temperature,1,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,3.585759941415745e-06,3.9443359375,0.0055054547265172005,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,4.80373728350969e-06,4.6212186134653166e-05,0.0016102956142276525,3.585759941415745e-06,0.0017849456053227186,0.0055054547265172005,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-1.9721519493032247e-05,-8.874683380126953,0.00540444441139698,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,-1.5018394151411485e-05,8.076370431808755e-05,0.0026970827020704746,-1.9721519493032247e-05,-0.005276379641145468,0.00540444441139698,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ssmis,5,30000,24,-1.03866141216713e-05,-7.478362083435059,0.005665277596563101,0.01268264465034008,1.4574474096298218,1.1486271619796753,1.4575026035308838,1.6766422049840912e-05,9.762300760485232e-05,0.0028872964903712273,-1.03866141216713e-05,-0.0024681740906089544,0.005665277596563101,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
seviri,4,30000,16,4.596341796059278e-07,0.2206244021654129,0.0035395834129303694,-0.19238212704658508,0.4233344793319702,0.31246668100357056,0.464997798204422,-3.944952823076164e-06,5.040482574258931e-05,0.0013843419728800654,4.596341796059278e-07,0.000714035821147263,0.0035395834129303694,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
avhrr,3,30000,3,-6.437189767893869e-07,-0.0579347088932991,0.002155555645003915,0.5183321237564087,1.2757676839828491,1.0269211530685425,1.377044439315796,-4.2650358977880387e-07,2.4387563826167025e-06,0.00022341267322190106,-6.437189767893869e-07,-0.0020923810079693794,0.002155555645003915,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
ascat,1,18187,3,-2.6727457225206308e-05,-1.4582767486572266,0.0037939187604933977,0.5272207856178284,1.2567269802093506,1.1442205905914307,1.3628369569778442,-4.760692536365241e-05,0.00010356426355428994,0.00328405131585896,-2.6727457225206308e-05,-0.005971779581159353,0.0037939187604933977,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
surface_obs,8,9454,5,-9.911542292684317e-05,-4.68518590927124,0.05225301533937454,0.7506809830665588,1.0783015489578247,1.0354689359664917,1.3138706684112549,-0.00011764704686356708,0.0006507977959699929,0.009782643057405949,-9.911542292684317e-05,-0.007711383979767561,0.05225301533937454,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
radiosonde,7,1835,4,-0.0006297409418039024,-4.622298717498779,0.10040871798992157,1.167386531829834,1.0047322511672974,1.2893149852752686,1.5402202606201172,-0.0003595322195906192,0.0012341175461187959,0.008231461979448795,-0.0006297409418039024,-0.04967091232538223,0.10040871798992157,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
aircraft,6,9313,4,-1.313923166890163e-05,-0.489462673664093,0.05100397393107414,0.0708717554807663,0.7091148495674133,0.4894510805606842,0.7126476764678955,-3.9324040699284524e-05,0.00011600173456827179,0.001828931039199233,-1.313923166890163e-05,-0.010080866515636444,0.05100397393107414,u_wind,2,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
atms,2,50000,22,-2.986908657476306e-05,-32.855995178222656,0.005476363468915224,0.15971380472183228,1.2372808456420898,0.9870138764381409,1.2475465536117554,-4.374759737402201e-05,0.00027230725390836596,0.008518151007592678,-2.986908657476306e-05,-0.0028107743710279465,0.005476363468915224,v_wind,3,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
amsua,0,30000,15,-0.00012681899534072727,-57.068546295166016,0.005464444402605295,0.13317811489105225,1.3794221878051758,1.1105912923812866,1.3858362436294556,-0.00011173733219038695,0.0005194179830141366,0.014003383927047253,-0.00012681899534072727,-0.006534934975206852,0.005464444402605295,v_wind,3,2,850.0,1,bin2,bin3,0,226823.57177734375,230411.5059814453
